lat,lon,deltaT,scenario
-71.81113211427447,193.125,0.012878418,Medium Emissions
-71.81113211427447,195.0,-0.055145264,Medium Emissions
-71.81113211427447,196.875,-0.092285156,Medium Emissions
-71.81113211427447,198.75,-0.092285156,Medium Emissions
-71.81113211427447,200.625,-0.094055176,Medium Emissions
-71.81113211427447,202.5,-0.09780884,Medium Emissions
-71.81113211427447,204.375,-0.09307861,Medium Emissions
-71.81113211427447,206.25,-0.077941895,Medium Emissions
-71.81113211427447,208.125,-0.038238525,Medium Emissions
-71.81113211427447,210.0,0.04525757,Medium Emissions
-71.81113211427447,211.875,0.10632324,Medium Emissions
-71.81113211427447,213.75,0.19451904,Medium Emissions
-71.81113211427447,215.625,0.2562256,Medium Emissions
-71.81113211427447,217.5,0.34002686,Medium Emissions
-71.81113211427447,219.375,0.46081543,Medium Emissions
-71.81113211427447,221.25,0.5809021,Medium Emissions
-71.81113211427447,223.125,0.6772766,Medium Emissions
-71.81113211427447,225.0,0.7478943,Medium Emissions
-71.81113211427447,226.875,0.7838745,Medium Emissions
-71.81113211427447,228.75,0.72039795,Medium Emissions
-71.81113211427447,230.625,0.67285156,Medium Emissions
-71.81113211427447,232.5,0.5628662,Medium Emissions
-71.81113211427447,234.375,0.41635132,Medium Emissions
-71.81113211427447,236.25,0.2944641,Medium Emissions
-71.81113211427447,238.125,0.22137451,Medium Emissions
-71.81113211427447,240.0,0.15136719,Medium Emissions
-71.81113211427447,241.875,0.105163574,Medium Emissions
-71.81113211427447,243.75,0.09310913,Medium Emissions
-71.81113211427447,245.625,0.13543701,Medium Emissions
-71.81113211427447,247.5,0.16049194,Medium Emissions
-71.81113211427447,249.375,0.19616699,Medium Emissions
-71.81113211427447,251.25,0.26794434,Medium Emissions
-71.81113211427447,253.125,0.31478882,Medium Emissions
-71.81113211427447,255.0,0.3908081,Medium Emissions
-71.81113211427447,256.875,0.47235107,Medium Emissions
-71.81113211427447,258.75,0.5441284,Medium Emissions
-71.81113211427447,260.625,0.64001465,Medium Emissions
-71.81113211427447,262.5,0.7835388,Medium Emissions
-71.81113211427447,264.375,0.87112427,Medium Emissions
-71.81113211427447,266.25,0.95428467,Medium Emissions
-71.81113211427447,268.125,1.0306396,Medium Emissions
-71.81113211427447,270.0,1.0844727,Medium Emissions
-71.81113211427447,271.875,1.1239014,Medium Emissions
-71.81113211427447,273.75,1.1499023,Medium Emissions
-71.81113211427447,275.625,1.119812,Medium Emissions
-71.81113211427447,277.5,1.0137024,Medium Emissions
-71.81113211427447,279.375,0.91101074,Medium Emissions
-71.81113211427447,281.25,0.81951904,Medium Emissions
-71.81113211427447,283.125,0.7057495,Medium Emissions
-71.81113211427447,285.0,0.5209961,Medium Emissions
-71.81113211427447,286.875,0.5031433,Medium Emissions
-71.81113211427447,288.75,0.4300537,Medium Emissions
-71.81113211427447,290.625,0.49874878,Medium Emissions
-71.81113211427447,292.5,0.6255188,Medium Emissions
-71.81113211427447,294.375,0.73487854,Medium Emissions
-71.81113211427447,296.25,0.9764252,Medium Emissions
-71.81113211427447,298.125,1.439621,Medium Emissions
-71.81113211427447,300.0,2.031128,Medium Emissions
-71.81113211427447,301.875,2.4380188,Medium Emissions
-71.81113211427447,303.75,2.9074097,Medium Emissions
-71.81113211427447,305.625,3.268097,Medium Emissions
-71.81113211427447,307.5,3.4647217,Medium Emissions
-71.81113211427447,309.375,3.4505615,Medium Emissions
-71.81113211427447,311.25,3.3136597,Medium Emissions
-71.81113211427447,313.125,3.1671753,Medium Emissions
-71.81113211427447,315.0,3.035492,Medium Emissions
-71.81113211427447,316.875,2.9713745,Medium Emissions
-71.81113211427447,318.75,2.9270935,Medium Emissions
-71.81113211427447,320.625,2.875183,Medium Emissions
-71.81113211427447,322.5,2.9570312,Medium Emissions
-71.81113211427447,324.375,2.9806519,Medium Emissions
-71.81113211427447,326.25,2.952179,Medium Emissions
-71.81113211427447,328.125,2.8769531,Medium Emissions
-71.81113211427447,330.0,2.8118591,Medium Emissions
-71.81113211427447,331.875,2.720398,Medium Emissions
-71.81113211427447,333.75,2.604828,Medium Emissions
-71.81113211427447,335.625,2.491211,Medium Emissions
-71.81113211427447,337.5,2.314331,Medium Emissions
-71.81113211427447,339.375,2.1305542,Medium Emissions
-71.81113211427447,341.25,2.0508118,Medium Emissions
-71.81113211427447,343.125,2.0638123,Medium Emissions
-71.81113211427447,345.0,2.0428162,Medium Emissions
-71.81113211427447,346.875,1.9295349,Medium Emissions
-71.81113211427447,348.75,1.5807495,Medium Emissions
-71.81113211427447,350.625,1.4904175,Medium Emissions
-71.81113211427447,352.5,1.3774414,Medium Emissions
-71.81113211427447,354.375,1.2344208,Medium Emissions
-71.81113211427447,356.25,1.1967926,Medium Emissions
-71.81113211427447,358.125,1.224472,Medium Emissions
-69.94608064698343,0.0,1.7474365,Medium Emissions
-69.94608064698343,1.875,1.9588318,Medium Emissions
-69.94608064698343,3.75,2.1832886,Medium Emissions
-69.94608064698343,5.625,2.3950195,Medium Emissions
-69.94608064698343,7.5,2.5679016,Medium Emissions
-69.94608064698343,9.375,2.6427612,Medium Emissions
-69.94608064698343,11.25,2.6487732,Medium Emissions
-69.94608064698343,13.125,2.7128906,Medium Emissions
-69.94608064698343,15.0,2.7125854,Medium Emissions
-69.94608064698343,16.875,2.7635193,Medium Emissions
-69.94608064698343,18.75,2.7217102,Medium Emissions
-69.94608064698343,20.625,2.5895386,Medium Emissions
-69.94608064698343,22.5,2.359253,Medium Emissions
-69.94608064698343,24.375,2.207367,Medium Emissions
-69.94608064698343,26.25,2.0942383,Medium Emissions
-69.94608064698343,28.125,1.982605,Medium Emissions
-69.94608064698343,30.0,1.4485779,Medium Emissions
-69.94608064698343,31.875,1.4272461,Medium Emissions
-69.94608064698343,33.75,1.3414917,Medium Emissions
-69.94608064698343,35.625,1.2955933,Medium Emissions
-69.94608064698343,37.5,1.2264404,Medium Emissions
-69.94608064698343,39.375,1.2160034,Medium Emissions
-69.94608064698343,41.25,1.2680969,Medium Emissions
-69.94608064698343,43.125,1.3392029,Medium Emissions
-69.94608064698343,45.0,1.4472809,Medium Emissions
-69.94608064698343,46.875,1.6199951,Medium Emissions
-69.94608064698343,48.75,1.7549286,Medium Emissions
-69.94608064698343,50.625,1.8517609,Medium Emissions
-69.94608064698343,52.5,1.9901123,Medium Emissions
-69.94608064698343,54.375,2.0858154,Medium Emissions
-69.94608064698343,56.25,2.1007843,Medium Emissions
-69.94608064698343,58.125,1.916214,Medium Emissions
-69.94608064698343,60.0,1.6229248,Medium Emissions
-69.94608064698343,61.875,1.2827454,Medium Emissions
-69.94608064698343,63.75,0.9933624,Medium Emissions
-69.94608064698343,65.625,0.7962494,Medium Emissions
-69.94608064698343,67.5,0.6971283,Medium Emissions
-69.94608064698343,69.375,0.948761,Medium Emissions
-69.94608064698343,71.25,1.2977295,Medium Emissions
-69.94608064698343,73.125,1.5504761,Medium Emissions
-69.94608064698343,75.0,0.8507843,Medium Emissions
-69.94608064698343,76.875,1.2299957,Medium Emissions
-69.94608064698343,78.75,1.7483826,Medium Emissions
-69.94608064698343,80.625,2.090683,Medium Emissions
-69.94608064698343,82.5,2.294632,Medium Emissions
-69.94608064698343,84.375,2.4979248,Medium Emissions
-69.94608064698343,86.25,2.5812683,Medium Emissions
-69.94608064698343,88.125,2.63562,Medium Emissions
-69.94608064698343,90.0,2.6820068,Medium Emissions
-69.94608064698343,91.875,2.6870422,Medium Emissions
-69.94608064698343,93.75,2.738327,Medium Emissions
-69.94608064698343,95.625,2.765503,Medium Emissions
-69.94608064698343,97.5,2.8293152,Medium Emissions
-69.94608064698343,99.375,2.9181824,Medium Emissions
-69.94608064698343,101.25,3.084198,Medium Emissions
-69.94608064698343,103.125,3.3312683,Medium Emissions
-69.94608064698343,105.0,3.6095886,Medium Emissions
-69.94608064698343,106.875,3.872757,Medium Emissions
-69.94608064698343,108.75,4.074753,Medium Emissions
-69.94608064698343,110.625,4.1896515,Medium Emissions
-69.94608064698343,112.5,4.156952,Medium Emissions
-69.94608064698343,114.375,4.0198975,Medium Emissions
-69.94608064698343,116.25,3.7298584,Medium Emissions
-69.94608064698343,118.125,3.309616,Medium Emissions
-69.94608064698343,120.0,2.929245,Medium Emissions
-69.94608064698343,121.875,2.6245575,Medium Emissions
-69.94608064698343,123.75,2.4603271,Medium Emissions
-69.94608064698343,125.625,2.326706,Medium Emissions
-69.94608064698343,127.5,2.4118347,Medium Emissions
-69.94608064698343,129.375,2.5094757,Medium Emissions
-69.94608064698343,131.25,2.60437,Medium Emissions
-69.94608064698343,133.125,2.6658936,Medium Emissions
-69.94608064698343,135.0,2.744995,Medium Emissions
-69.94608064698343,136.875,2.8162842,Medium Emissions
-69.94608064698343,138.75,2.9894714,Medium Emissions
-69.94608064698343,140.625,3.1422882,Medium Emissions
-69.94608064698343,142.5,3.2562256,Medium Emissions
-69.94608064698343,144.375,3.3118896,Medium Emissions
-69.94608064698343,146.25,3.2799835,Medium Emissions
-69.94608064698343,148.125,3.1375732,Medium Emissions
-69.94608064698343,150.0,2.9189606,Medium Emissions
-69.94608064698343,151.875,2.6705933,Medium Emissions
-69.94608064698343,153.75,2.4474487,Medium Emissions
-69.94608064698343,155.625,2.2855072,Medium Emissions
-69.94608064698343,157.5,2.210144,Medium Emissions
-69.94608064698343,159.375,2.214859,Medium Emissions
-69.94608064698343,161.25,2.3797455,Medium Emissions
-69.94608064698343,163.125,2.4181824,Medium Emissions
-69.94608064698343,165.0,2.433136,Medium Emissions
-69.94608064698343,166.875,2.4712524,Medium Emissions
-69.94608064698343,168.75,2.438507,Medium Emissions
-69.94608064698343,170.625,2.3192139,Medium Emissions
-69.94608064698343,172.5,2.2018738,Medium Emissions
-69.94608064698343,174.375,1.9992065,Medium Emissions
-69.94608064698343,176.25,1.7261047,Medium Emissions
-69.94608064698343,178.125,1.3636475,Medium Emissions
-69.94608064698343,180.0,0.96469116,Medium Emissions
-69.94608064698343,181.875,0.59069824,Medium Emissions
-69.94608064698343,183.75,0.2789917,Medium Emissions
-69.94608064698343,185.625,0.027679443,Medium Emissions
-69.94608064698343,187.5,-0.13882446,Medium Emissions
-69.94608064698343,189.375,-0.26934814,Medium Emissions
-69.94608064698343,191.25,-0.35351562,Medium Emissions
-69.94608064698343,193.125,-0.3715515,Medium Emissions
-69.94608064698343,195.0,-0.36798096,Medium Emissions
-69.94608064698343,196.875,-0.3305359,Medium Emissions
-69.94608064698343,198.75,-0.30532837,Medium Emissions
-69.94608064698343,200.625,-0.30108643,Medium Emissions
-69.94608064698343,202.5,-0.3045044,Medium Emissions
-69.94608064698343,204.375,-0.27978516,Medium Emissions
-69.94608064698343,206.25,-0.21481323,Medium Emissions
-69.94608064698343,208.125,-0.15686035,Medium Emissions
-69.94608064698343,210.0,-0.07891846,Medium Emissions
-69.94608064698343,211.875,-0.01675415,Medium Emissions
-69.94608064698343,213.75,0.05291748,Medium Emissions
-69.94608064698343,215.625,0.14941406,Medium Emissions
-69.94608064698343,217.5,0.25231934,Medium Emissions
-69.94608064698343,219.375,0.35403442,Medium Emissions
-69.94608064698343,221.25,0.44729614,Medium Emissions
-69.94608064698343,223.125,0.54901123,Medium Emissions
-69.94608064698343,225.0,0.6438904,Medium Emissions
-69.94608064698343,226.875,0.7395935,Medium Emissions
-69.94608064698343,228.75,0.782074,Medium Emissions
-69.94608064698343,230.625,0.795105,Medium Emissions
-69.94608064698343,232.5,0.73535156,Medium Emissions
-69.94608064698343,234.375,0.63479614,Medium Emissions
-69.94608064698343,236.25,0.5141907,Medium Emissions
-69.94608064698343,238.125,0.40756226,Medium Emissions
-69.94608064698343,240.0,0.33139038,Medium Emissions
-69.94608064698343,241.875,0.2869873,Medium Emissions
-69.94608064698343,243.75,0.26434326,Medium Emissions
-69.94608064698343,245.625,0.22869873,Medium Emissions
-69.94608064698343,247.5,0.17630005,Medium Emissions
-69.94608064698343,249.375,0.11898804,Medium Emissions
-69.94608064698343,251.25,0.05340576,Medium Emissions
-69.94608064698343,253.125,-0.0063171387,Medium Emissions
-69.94608064698343,255.0,-0.054992676,Medium Emissions
-69.94608064698343,256.875,-0.039520264,Medium Emissions
-69.94608064698343,258.75,0.0042419434,Medium Emissions
-69.94608064698343,260.625,0.082855225,Medium Emissions
-69.94608064698343,262.5,0.18426514,Medium Emissions
-69.94608064698343,264.375,0.31884766,Medium Emissions
-69.94608064698343,266.25,0.41293335,Medium Emissions
-69.94608064698343,268.125,0.4560852,Medium Emissions
-69.94608064698343,270.0,0.5102844,Medium Emissions
-69.94608064698343,271.875,0.5368042,Medium Emissions
-69.94608064698343,273.75,0.6014099,Medium Emissions
-69.94608064698343,275.625,0.67303467,Medium Emissions
-69.94608064698343,277.5,0.7731323,Medium Emissions
-69.94608064698343,279.375,0.8851013,Medium Emissions
-69.94608064698343,281.25,0.97821045,Medium Emissions
-69.94608064698343,283.125,1.0384216,Medium Emissions
-69.94608064698343,285.0,0.9871521,Medium Emissions
-69.94608064698343,286.875,0.823761,Medium Emissions
-69.94608064698343,288.75,0.6487732,Medium Emissions
-69.94608064698343,290.625,0.6388855,Medium Emissions
-69.94608064698343,292.5,0.58078,Medium Emissions
-69.94608064698343,294.375,0.5556946,Medium Emissions
-69.94608064698343,296.25,0.59802246,Medium Emissions
-69.94608064698343,298.125,0.9232178,Medium Emissions
-69.94608064698343,300.0,1.4733582,Medium Emissions
-69.94608064698343,301.875,2.0644836,Medium Emissions
-69.94608064698343,303.75,2.5684204,Medium Emissions
-69.94608064698343,305.625,2.9595337,Medium Emissions
-69.94608064698343,307.5,3.0428467,Medium Emissions
-69.94608064698343,309.375,2.9664917,Medium Emissions
-69.94608064698343,311.25,2.8790894,Medium Emissions
-69.94608064698343,313.125,2.7275696,Medium Emissions
-69.94608064698343,315.0,2.5381165,Medium Emissions
-69.94608064698343,316.875,2.4510193,Medium Emissions
-69.94608064698343,318.75,2.4918823,Medium Emissions
-69.94608064698343,320.625,2.5848389,Medium Emissions
-69.94608064698343,322.5,2.6696167,Medium Emissions
-69.94608064698343,324.375,2.704773,Medium Emissions
-69.94608064698343,326.25,2.6520386,Medium Emissions
-69.94608064698343,328.125,2.5351562,Medium Emissions
-69.94608064698343,330.0,2.3994446,Medium Emissions
-69.94608064698343,331.875,2.2384644,Medium Emissions
-69.94608064698343,333.75,2.1121826,Medium Emissions
-69.94608064698343,335.625,2.051117,Medium Emissions
-69.94608064698343,337.5,2.0787964,Medium Emissions
-69.94608064698343,339.375,2.1429138,Medium Emissions
-69.94608064698343,341.25,2.1595154,Medium Emissions
-69.94608064698343,343.125,2.148468,Medium Emissions
-69.94608064698343,345.0,2.0680542,Medium Emissions
-69.94608064698343,346.875,1.8978271,Medium Emissions
-69.94608064698343,348.75,1.7142029,Medium Emissions
-69.94608064698343,350.625,1.5205078,Medium Emissions
-69.94608064698343,352.5,1.408081,Medium Emissions
-69.94608064698343,354.375,1.4189758,Medium Emissions
-69.94608064698343,356.25,1.5057373,Medium Emissions
-69.94608064698343,358.125,1.6343079,Medium Emissions
-68.08099098565125,0.0,1.2695618,Medium Emissions
-68.08099098565125,1.875,1.3287964,Medium Emissions
-68.08099098565125,3.75,1.4026794,Medium Emissions
-68.08099098565125,5.625,1.5335388,Medium Emissions
-68.08099098565125,7.5,1.6990662,Medium Emissions
-68.08099098565125,9.375,1.8564758,Medium Emissions
-68.08099098565125,11.25,1.936554,Medium Emissions
-68.08099098565125,13.125,2.0162964,Medium Emissions
-68.08099098565125,15.0,2.0587769,Medium Emissions
-68.08099098565125,16.875,2.0257263,Medium Emissions
-68.08099098565125,18.75,1.8650818,Medium Emissions
-68.08099098565125,20.625,1.6775818,Medium Emissions
-68.08099098565125,22.5,1.6066284,Medium Emissions
-68.08099098565125,24.375,1.6186523,Medium Emissions
-68.08099098565125,26.25,1.5996094,Medium Emissions
-68.08099098565125,28.125,1.524292,Medium Emissions
-68.08099098565125,30.0,1.4173584,Medium Emissions
-68.08099098565125,31.875,1.3693237,Medium Emissions
-68.08099098565125,33.75,1.392273,Medium Emissions
-68.08099098565125,35.625,1.3592529,Medium Emissions
-68.08099098565125,37.5,1.2107849,Medium Emissions
-68.08099098565125,39.375,1.1312256,Medium Emissions
-68.08099098565125,41.25,1.2522888,Medium Emissions
-68.08099098565125,43.125,1.3226013,Medium Emissions
-68.08099098565125,45.0,1.1785889,Medium Emissions
-68.08099098565125,46.875,1.3034058,Medium Emissions
-68.08099098565125,48.75,1.4088745,Medium Emissions
-68.08099098565125,50.625,1.4790344,Medium Emissions
-68.08099098565125,52.5,1.4980621,Medium Emissions
-68.08099098565125,54.375,1.5742493,Medium Emissions
-68.08099098565125,56.25,1.5215149,Medium Emissions
-68.08099098565125,58.125,1.2493591,Medium Emissions
-68.08099098565125,60.0,1.0709839,Medium Emissions
-68.08099098565125,61.875,0.9834137,Medium Emissions
-68.08099098565125,63.75,0.94288635,Medium Emissions
-68.08099098565125,65.625,0.9303589,Medium Emissions
-68.08099098565125,67.5,1.0415344,Medium Emissions
-68.08099098565125,69.375,1.4176636,Medium Emissions
-68.08099098565125,71.25,1.9067688,Medium Emissions
-68.08099098565125,73.125,2.100769,Medium Emissions
-68.08099098565125,75.0,2.2197266,Medium Emissions
-68.08099098565125,76.875,2.243988,Medium Emissions
-68.08099098565125,78.75,2.3322144,Medium Emissions
-68.08099098565125,80.625,1.7825623,Medium Emissions
-68.08099098565125,82.5,1.6979675,Medium Emissions
-68.08099098565125,84.375,1.7489014,Medium Emissions
-68.08099098565125,86.25,1.8842926,Medium Emissions
-68.08099098565125,88.125,2.0638275,Medium Emissions
-68.08099098565125,90.0,2.1652222,Medium Emissions
-68.08099098565125,91.875,2.272644,Medium Emissions
